2018-05-03 15:02:01,b'RT @creolepepper: This is why we take a knee. Let me get this straight: He\xe2\x80\x99s been found innocent - of a crime he did not commit - held 43 y\xe2\x80\xa6'
2018-05-03 14:58:44,b'real heroes pay real consequences..\n\n#TakeAKnee https://t.co/iH1bB4bogr'
2018-05-03 14:51:04,"b'RT @joncoopertweets: Colin Kaepernick may not have a job on the football field, but much of the world is still cheering for him. Amnesty In\xe2\x80\xa6'"
2018-05-03 14:39:08,"b'RT @joncoopertweets: Colin Kaepernick may not have a job on the football field, but much of the world is still cheering for him. Amnesty In\xe2\x80\xa6'"
2018-05-03 14:35:56,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 14:29:01,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 14:26:47,b'RT @KKoncierge: Sadly....Sounds pretty American to me \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #TakeAKnee https://t.co/Bzcc5AOMQl'
2018-05-03 14:21:42,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 14:15:17,b'RT @KKoncierge: Sadly....Sounds pretty American to me \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #TakeAKnee https://t.co/Bzcc5AOMQl'
2018-05-03 14:11:06,b'#TheResistance #Democrat #Republican #LGBTQ #BLM #SupportOurTroops(ALL of them) #ProtectTransTroops #TakeAKnee\xe2\x80\xa6 https://t.co/fK75O5egXe'
2018-05-03 14:09:47,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
